date,sku_id,store_id,quantity_sold,day_of_week,weekofyear,month,is_weekend,is_flu_season,is_holiday,is_school_holiday,price,on_promo,days_to_expiry,rolling_7d_sales
2024-02-04,SKU_002,Store_C,10,6,5,2,1,1,0,0,19.25,0,328,10.142857142857142
2024-02-05,SKU_002,Store_C,11,0,6,2,0,1,0,0,27.62,0,345,10.142857142857142
2024-02-06,SKU_002,Store_C,10,1,6,2,0,1,0,0,17.39,0,200,10.142857142857142
2024-02-07,SKU_002,Store_C,15,2,6,2,0,1,0,0,58.22,0,183,10.857142857142858
2024-02-08,SKU_002,Store_C,11,3,6,2,0,1,0,0,27.65,0,191,11.285714285714286
2024-02-09,SKU_002,Store_C,10,4,6,2,0,1,0,0,25.01,0,299,11.142857142857142
2024-02-10,SKU_002,Store_C,6,5,6,2,1,1,0,0,36.83,0,107,10.428571428571429
2024-02-11,SKU_002,Store_C,11,6,6,2,1,1,0,0,55.98,0,87,10.571428571428571
2024-02-12,SKU_002,Store_C,12,0,7,2,0,1,0,0,39.57,0,213,10.714285714285714
2024-02-13,SKU_002,Store_C,14,1,7,2,0,1,0,0,5.81,0,342,11.285714285714286
2024-02-14,SKU_002,Store_C,8,2,7,2,0,1,0,0,59.19,0,167,10.285714285714286
2024-02-15,SKU_002,Store_C,11,3,7,2,0,1,0,0,55.7,0,365,10.285714285714286
2024-02-16,SKU_002,Store_C,11,4,7,2,0,1,0,0,32.46,0,357,10.428571428571429
2024-02-17,SKU_002,Store_C,20,5,7,2,1,1,0,0,24.27,1,92,12.428571428571429
2024-02-18,SKU_002,Store_C,11,6,7,2,1,1,0,0,42.94,0,90,12.428571428571429
2024-02-19,SKU_002,Store_C,14,0,8,2,0,1,0,0,64.29,0,274,12.714285714285714
2024-02-20,SKU_002,Store_C,13,1,8,2,0,1,0,0,8.84,1,318,12.571428571428571
2024-02-21,SKU_002,Store_C,11,2,8,2,0,1,0,0,5.04,0,76,13.0
2024-02-22,SKU_002,Store_C,12,3,8,2,0,1,0,0,49.27,0,170,13.142857142857142
2024-02-23,SKU_002,Store_C,20,4,8,2,0,1,0,0,47.19,1,125,14.428571428571429
2024-02-24,SKU_002,Store_C,13,5,8,2,1,1,0,0,12.44,0,320,13.428571428571429
2024-02-25,SKU_002,Store_C,14,6,8,2,1,1,0,0,11.92,0,85,13.857142857142858
2024-02-26,SKU_002,Store_C,15,0,9,2,0,1,0,0,56.89,0,306,14.0
2024-02-27,SKU_002,Store_C,10,1,9,2,0,1,0,0,21.88,0,292,13.571428571428571
2024-02-28,SKU_002,Store_C,10,2,9,2,0,1,0,0,31.57,0,368,13.428571428571429
2024-02-29,SKU_002,Store_C,16,3,9,2,0,1,0,0,4.51,1,297,14.0
2024-03-01,SKU_002,Store_C,9,4,9,3,0,1,0,0,8.96,0,356,12.428571428571429
2024-03-02,SKU_002,Store_C,10,5,9,3,1,1,0,0,56.04,0,169,12.0
2024-03-03,SKU_002,Store_C,12,6,9,3,1,1,0,0,3.44,0,106,11.714285714285714
2024-03-04,SKU_002,Store_C,10,0,10,3,0,1,0,0,54.36,0,389,11.0
2024-03-05,SKU_002,Store_C,10,1,10,3,0,1,0,0,34.42,0,324,11.0
2024-03-06,SKU_002,Store_C,24,2,10,3,0,1,0,0,34.62,1,163,13.0
2024-03-07,SKU_002,Store_C,10,3,10,3,0,1,0,0,60.08,0,373,12.142857142857142
2024-03-08,SKU_002,Store_C,15,4,10,3,0,1,0,0,32.17,0,240,13.0
2024-03-09,SKU_002,Store_C,14,5,10,3,1,1,0,0,59.54,0,382,13.571428571428571
2024-03-10,SKU_002,Store_C,15,6,10,3,1,1,0,0,11.14,1,175,14.0
2024-03-11,SKU_002,Store_C,12,0,11,3,0,1,0,0,15.51,0,80,14.285714285714286
2024-03-12,SKU_002,Store_C,15,1,11,3,0,1,0,0,56.95,0,300,15.0
2024-03-13,SKU_002,Store_C,12,2,11,3,0,1,0,0,61.06,0,133,13.285714285714286
2024-03-14,SKU_002,Store_C,13,3,11,3,0,1,0,0,11.8,0,365,13.714285714285714
2024-03-15,SKU_002,Store_C,15,4,11,3,0,1,0,0,34.11,1,328,13.714285714285714
2024-03-16,SKU_002,Store_C,11,5,11,3,1,1,0,0,26.61,0,263,13.285714285714286
2024-03-17,SKU_002,Store_C,11,6,11,3,1,1,0,0,38.72,0,395,12.714285714285714
2024-03-18,SKU_002,Store_C,8,0,12,3,0,1,0,0,29.72,0,397,12.142857142857142
2024-03-19,SKU_002,Store_C,9,1,12,3,0,1,0,0,27.18,0,116,11.285714285714286
2024-03-20,SKU_002,Store_C,8,2,12,3,0,1,0,0,33.29,0,312,10.714285714285714
2024-03-21,SKU_002,Store_C,9,3,12,3,0,1,0,0,26.98,0,227,10.142857142857142
2024-03-22,SKU_002,Store_C,13,4,12,3,0,1,0,0,32.12,0,79,9.857142857142858
2024-03-23,SKU_002,Store_C,18,5,12,3,1,1,0,0,44.46,1,332,10.857142857142858
2024-03-24,SKU_002,Store_C,10,6,12,3,1,1,0,0,28.61,0,120,10.714285714285714
2024-03-25,SKU_002,Store_C,15,0,13,3,0,1,0,0,8.65,0,115,11.714285714285714
2024-03-26,SKU_002,Store_C,15,1,13,3,0,1,0,0,49.56,0,73,12.571428571428571
2024-03-27,SKU_002,Store_C,16,2,13,3,0,1,0,0,31.61,0,328,13.714285714285714
2024-03-28,SKU_002,Store_C,9,3,13,3,0,1,0,0,53.43,0,151,13.714285714285714
2024-03-29,SKU_002,Store_C,13,4,13,3,0,1,0,0,53.82,0,335,13.714285714285714
2024-03-30,SKU_002,Store_C,11,5,13,3,1,1,0,0,28.56,0,378,12.714285714285714
2024-03-31,SKU_002,Store_C,11,6,13,3,1,1,0,0,15.8,0,111,12.857142857142858
2024-04-01,SKU_002,Store_C,17,0,14,4,0,0,0,0,8.49,0,293,13.142857142857142
2024-04-02,SKU_002,Store_C,5,1,14,4,0,0,0,0,45.73,0,122,11.714285714285714
2024-04-03,SKU_002,Store_C,12,2,14,4,0,0,0,0,8.57,0,124,11.142857142857142
2024-04-04,SKU_002,Store_C,8,3,14,4,0,0,0,0,18.37,0,269,11.0
2024-04-05,SKU_002,Store_C,12,4,14,4,0,0,0,0,48.88,0,154,10.857142857142858
2024-04-06,SKU_002,Store_C,8,5,14,4,1,0,0,0,37.14,1,240,10.428571428571429
2024-04-07,SKU_002,Store_C,14,6,14,4,1,0,0,0,52.19,0,123,10.857142857142858
2024-04-08,SKU_002,Store_C,10,0,15,4,0,0,0,0,5.85,0,242,9.857142857142858
2024-04-09,SKU_002,Store_C,11,1,15,4,0,0,0,0,38.3,0,374,10.714285714285714
2024-04-10,SKU_002,Store_C,9,2,15,4,0,0,0,0,37.28,0,243,10.285714285714286
2024-04-11,SKU_002,Store_C,18,3,15,4,0,0,0,0,60.08,0,178,11.714285714285714
2024-04-12,SKU_002,Store_C,13,4,15,4,0,0,0,0,37.2,0,205,11.857142857142858
2024-04-13,SKU_002,Store_C,20,5,15,4,1,0,0,0,18.17,0,245,13.571428571428571
2024-04-14,SKU_002,Store_C,9,6,15,4,1,0,0,0,13.89,0,264,12.857142857142858
2024-04-15,SKU_002,Store_C,10,0,16,4,0,0,0,0,47.44,0,387,12.857142857142858
2024-04-16,SKU_002,Store_C,8,1,16,4,0,0,0,0,54.4,0,62,12.428571428571429
2024-04-17,SKU_002,Store_C,9,2,16,4,0,0,0,0,23.33,0,164,12.428571428571429
2024-04-18,SKU_002,Store_C,5,3,16,4,0,0,0,0,52.52,0,168,10.571428571428571
2024-04-19,SKU_002,Store_C,7,4,16,4,0,0,0,0,46.65,0,180,9.714285714285714
2024-04-20,SKU_002,Store_C,16,5,16,4,1,0,0,0,56.06,1,83,9.142857142857142
2024-04-21,SKU_002,Store_C,18,6,16,4,1,0,0,0,55.12,1,89,10.428571428571429
2024-04-22,SKU_002,Store_C,18,0,17,4,0,0,0,0,48.2,0,163,11.571428571428571
2024-04-23,SKU_002,Store_C,7,1,17,4,0,0,0,0,21.25,0,222,11.428571428571429
2024-04-24,SKU_002,Store_C,7,2,17,4,0,0,0,0,41.7,0,188,11.142857142857142
2024-04-25,SKU_002,Store_C,4,3,17,4,0,0,0,0,63.58,0,359,11.0
2024-04-26,SKU_002,Store_C,9,4,17,4,0,0,0,0,26.46,0,265,11.285714285714286
2024-04-27,SKU_002,Store_C,17,5,17,4,1,0,0,0,55.56,0,164,11.428571428571429
2024-04-28,SKU_002,Store_C,8,6,17,4,1,0,0,0,29.34,0,294,10.0
2024-04-29,SKU_002,Store_C,15,0,18,4,0,0,0,0,31.38,0,294,9.571428571428571
2024-04-30,SKU_002,Store_C,16,1,18,4,0,0,0,0,20.93,0,64,10.857142857142858
2024-05-01,SKU_002,Store_C,17,2,18,5,0,0,0,0,11.57,0,269,12.285714285714286
2024-05-02,SKU_002,Store_C,14,3,18,5,0,0,0,0,21.47,0,94,13.714285714285714
2024-05-03,SKU_002,Store_C,2,4,18,5,0,0,0,0,51.98,0,363,12.714285714285714
2024-05-04,SKU_002,Store_C,9,5,18,5,1,0,0,0,57.4,0,203,11.571428571428571
2024-05-05,SKU_002,Store_C,11,6,18,5,1,0,0,0,40.82,0,332,12.0
2024-05-06,SKU_002,Store_C,10,0,19,5,0,0,0,0,52.97,1,120,11.285714285714286
2024-05-07,SKU_002,Store_C,11,1,19,5,0,0,0,0,58.3,0,354,10.571428571428571
2024-05-08,SKU_002,Store_C,12,2,19,5,0,0,0,0,56.85,0,271,9.857142857142858
2024-05-09,SKU_002,Store_C,9,3,19,5,0,0,0,0,27.86,0,229,9.142857142857142
2024-05-10,SKU_002,Store_C,11,4,19,5,0,0,0,0,59.53,1,171,10.428571428571429
2024-05-11,SKU_002,Store_C,8,5,19,5,1,0,0,0,40.6,0,74,10.285714285714286
2024-05-12,SKU_002,Store_C,24,6,19,5,1,0,0,0,54.55,1,68,12.142857142857142
2024-05-13,SKU_002,Store_C,13,0,20,5,0,0,0,0,26.85,1,189,12.571428571428571
2024-05-14,SKU_002,Store_C,7,1,20,5,0,0,0,0,47.8,0,200,12.0
2024-05-15,SKU_002,Store_C,21,2,20,5,0,0,0,0,59.67,1,78,13.285714285714286
2024-05-16,SKU_002,Store_C,11,3,20,5,0,0,0,0,52.84,0,106,13.571428571428571
2024-05-17,SKU_002,Store_C,10,4,20,5,0,0,0,0,19.91,0,175,13.428571428571429
2024-05-18,SKU_002,Store_C,10,5,20,5,1,0,0,0,27.92,0,294,13.714285714285714
2024-05-19,SKU_002,Store_C,11,6,20,5,1,0,0,0,41.43,0,379,11.857142857142858
2024-05-20,SKU_002,Store_C,10,0,21,5,0,0,0,0,9.41,0,386,11.428571428571429
2024-05-21,SKU_002,Store_C,18,1,21,5,0,0,0,0,64.7,0,220,13.0
2024-05-22,SKU_002,Store_C,16,2,21,5,0,0,0,0,32.56,1,78,12.285714285714286
2024-05-23,SKU_002,Store_C,9,3,21,5,0,0,0,0,62.75,0,258,12.0
2024-05-24,SKU_002,Store_C,2,4,21,5,0,0,0,0,39.76,0,108,10.857142857142858
2024-05-25,SKU_002,Store_C,21,5,21,5,1,0,0,0,33.99,1,230,12.428571428571429
2024-05-26,SKU_002,Store_C,12,6,21,5,1,0,0,0,10.37,0,323,12.571428571428571
2024-05-27,SKU_002,Store_C,5,0,22,5,0,0,0,0,50.88,0,309,11.857142857142858
2024-05-28,SKU_002,Store_C,11,1,22,5,0,0,0,0,44.21,0,191,10.857142857142858
2024-05-29,SKU_002,Store_C,8,2,22,5,0,0,0,0,53.5,0,193,9.714285714285714
2024-05-30,SKU_002,Store_C,10,3,22,5,0,0,0,0,53.53,0,390,9.857142857142858
2024-05-31,SKU_002,Store_C,11,4,22,5,0,0,0,0,53.93,0,362,11.142857142857142
2024-06-01,SKU_002,Store_C,15,5,22,6,1,0,0,1,59.79,0,180,10.285714285714286
2024-06-02,SKU_002,Store_C,18,6,22,6,1,0,0,1,8.43,1,213,11.142857142857142
2024-06-03,SKU_002,Store_C,19,0,23,6,0,0,0,1,17.44,0,341,13.142857142857142
2024-06-04,SKU_002,Store_C,12,1,23,6,0,0,0,1,26.35,0,207,13.285714285714286
2024-06-05,SKU_002,Store_C,12,2,23,6,0,0,0,1,38.54,0,119,13.857142857142858
2024-06-06,SKU_002,Store_C,20,3,23,6,0,0,0,1,59.57,1,149,15.285714285714286
2024-06-07,SKU_002,Store_C,16,4,23,6,0,0,0,1,23.31,0,237,16.0
2024-06-08,SKU_002,Store_C,15,5,23,6,1,0,0,1,34.74,0,130,16.0
2024-06-09,SKU_002,Store_C,4,6,23,6,1,0,0,1,55.7,0,93,14.0
2024-06-10,SKU_002,Store_C,13,0,24,6,0,0,0,1,60.94,1,159,13.142857142857142
2024-06-11,SKU_002,Store_C,15,1,24,6,0,0,0,1,40.67,0,62,13.571428571428571
2024-06-12,SKU_002,Store_C,14,2,24,6,0,0,0,1,24.15,0,176,13.857142857142858
2024-06-13,SKU_002,Store_C,22,3,24,6,0,0,0,1,13.78,1,73,14.142857142857142
2024-06-14,SKU_002,Store_C,15,4,24,6,0,0,0,1,6.16,0,207,14.0
2024-06-15,SKU_002,Store_C,11,5,24,6,1,0,0,1,40.24,0,279,13.428571428571429
2024-06-16,SKU_002,Store_C,15,6,24,6,1,0,0,1,40.31,1,324,15.0
2024-06-17,SKU_002,Store_C,14,0,25,6,0,0,0,1,15.25,0,302,15.142857142857142
2024-06-18,SKU_002,Store_C,12,1,25,6,0,0,0,1,31.12,0,168,14.714285714285714
2024-06-19,SKU_002,Store_C,16,2,25,6,0,0,0,1,31.56,1,78,15.0
2024-06-20,SKU_002,Store_C,16,3,25,6,0,0,0,1,47.29,1,88,14.142857142857142
2024-06-21,SKU_002,Store_C,22,4,25,6,0,0,0,1,23.65,0,388,15.142857142857142
2024-06-22,SKU_002,Store_C,22,5,25,6,1,0,0,1,22.09,0,121,16.714285714285715
2024-06-23,SKU_002,Store_C,13,6,25,6,1,0,0,1,13.15,0,284,16.428571428571427
2024-06-24,SKU_002,Store_C,5,0,26,6,0,0,0,1,33.01,0,367,15.142857142857142
2024-06-25,SKU_002,Store_C,7,1,26,6,0,0,0,1,46.69,0,249,14.428571428571429
2024-06-26,SKU_002,Store_C,9,2,26,6,0,0,0,1,53.68,0,70,13.428571428571429
2024-06-27,SKU_002,Store_C,14,3,26,6,0,0,0,1,30.63,0,390,13.142857142857142
2024-06-28,SKU_002,Store_C,10,4,26,6,0,0,0,1,41.68,1,179,11.428571428571429
2024-06-29,SKU_002,Store_C,16,5,26,6,1,0,0,1,20.72,0,338,10.571428571428571
2024-06-30,SKU_002,Store_C,13,6,26,6,1,0,0,1,41.36,0,154,10.571428571428571
2024-07-01,SKU_002,Store_C,14,0,27,7,0,1,0,0,12.58,0,82,11.857142857142858
2024-07-02,SKU_002,Store_C,15,1,27,7,0,1,0,0,56.39,1,143,13.0
2024-07-03,SKU_002,Store_C,13,2,27,7,0,1,0,0,45.79,0,187,13.571428571428571
2024-07-04,SKU_002,Store_C,13,3,27,7,0,1,0,0,63.0,0,171,13.428571428571429
2024-07-05,SKU_002,Store_C,26,4,27,7,0,1,0,0,9.21,1,145,15.714285714285714
2024-07-06,SKU_002,Store_C,13,5,27,7,1,1,0,0,27.85,0,83,15.285714285714286
2024-07-07,SKU_002,Store_C,10,6,27,7,1,1,0,0,64.08,0,269,14.857142857142858
2024-07-08,SKU_002,Store_C,12,0,28,7,0,1,0,0,26.68,0,300,14.571428571428571
2024-07-09,SKU_002,Store_C,15,1,28,7,0,1,0,0,52.98,0,122,14.571428571428571
2024-07-10,SKU_002,Store_C,11,2,28,7,0,1,0,0,47.91,0,230,14.285714285714286
2024-07-11,SKU_002,Store_C,15,3,28,7,0,1,0,0,53.71,1,243,14.571428571428571
2024-07-12,SKU_002,Store_C,13,4,28,7,0,1,0,0,16.89,0,79,12.714285714285714
2024-07-13,SKU_002,Store_C,20,5,28,7,1,1,0,0,37.5,1,205,13.714285714285714
2024-07-14,SKU_002,Store_C,12,6,28,7,1,1,0,0,27.92,1,364,14.0
2024-07-15,SKU_002,Store_C,25,0,29,7,0,1,0,0,57.84,1,238,15.857142857142858
2024-07-16,SKU_002,Store_C,17,1,29,7,0,1,0,0,57.96,1,131,16.142857142857142
2024-07-17,SKU_002,Store_C,19,2,29,7,0,1,0,0,7.71,1,218,17.285714285714285
2024-07-18,SKU_002,Store_C,9,3,29,7,0,1,0,0,34.65,0,322,16.428571428571427
2024-07-19,SKU_002,Store_C,14,4,29,7,0,1,0,0,6.68,1,220,16.571428571428573
2024-07-20,SKU_002,Store_C,10,5,29,7,1,1,0,0,25.7,0,372,15.142857142857142
2024-07-21,SKU_002,Store_C,13,6,29,7,1,1,0,0,57.74,1,185,15.285714285714286
2024-07-22,SKU_002,Store_C,14,0,30,7,0,1,0,0,49.13,0,91,13.714285714285714
2024-07-23,SKU_002,Store_C,11,1,30,7,0,1,0,0,58.78,0,135,12.857142857142858
2024-07-24,SKU_002,Store_C,13,2,30,7,0,1,0,0,11.4,0,322,12.0
2024-07-25,SKU_002,Store_C,15,3,30,7,0,1,0,0,41.63,0,377,12.857142857142858
2024-07-26,SKU_002,Store_C,21,4,30,7,0,1,0,0,48.6,1,165,13.857142857142858
2024-07-27,SKU_002,Store_C,17,5,30,7,1,1,0,0,62.23,0,352,14.857142857142858
2024-07-28,SKU_002,Store_C,13,6,30,7,1,1,0,0,38.6,1,80,14.857142857142858
2024-07-29,SKU_002,Store_C,10,0,31,7,0,1,0,0,44.86,0,179,14.285714285714286
2024-07-30,SKU_002,Store_C,11,1,31,7,0,1,0,0,26.41,0,393,14.285714285714286
2024-07-31,SKU_002,Store_C,18,2,31,7,0,1,0,0,10.53,0,397,15.0
2024-08-01,SKU_002,Store_C,8,3,31,8,0,0,0,0,15.61,0,65,14.0
2024-08-02,SKU_002,Store_C,8,4,31,8,0,0,0,0,17.56,0,209,12.142857142857142
2024-08-03,SKU_002,Store_C,13,5,31,8,1,0,0,0,37.18,0,79,11.571428571428571
2024-08-04,SKU_002,Store_C,13,6,31,8,1,0,0,0,46.67,1,124,11.571428571428571
2024-08-05,SKU_002,Store_C,8,0,32,8,0,0,0,0,36.75,1,145,11.285714285714286
2024-08-06,SKU_002,Store_C,7,1,32,8,0,0,0,0,4.05,0,125,10.714285714285714
2024-08-07,SKU_002,Store_C,8,2,32,8,0,0,0,0,41.82,0,230,9.285714285714286
2024-08-08,SKU_002,Store_C,7,3,32,8,0,0,0,0,6.35,0,263,9.142857142857142
2024-08-09,SKU_002,Store_C,13,4,32,8,0,0,0,0,49.24,1,376,9.857142857142858
2024-08-10,SKU_002,Store_C,5,5,32,8,1,0,0,0,8.66,0,199,8.714285714285714
2024-08-11,SKU_002,Store_C,8,6,32,8,1,0,0,0,37.4,0,371,8.0
2024-08-12,SKU_002,Store_C,16,0,33,8,0,0,0,0,54.52,1,370,9.142857142857142
2024-08-13,SKU_002,Store_C,12,1,33,8,0,0,0,0,32.84,0,388,9.857142857142858
2024-08-14,SKU_002,Store_C,15,2,33,8,0,0,0,0,36.24,0,394,10.857142857142858
2024-08-15,SKU_002,Store_C,11,3,33,8,0,0,0,0,5.76,0,276,11.428571428571429
2024-08-16,SKU_002,Store_C,16,4,33,8,0,0,0,0,10.45,0,219,11.857142857142858
2024-08-17,SKU_002,Store_C,7,5,33,8,1,0,0,0,11.77,0,109,12.142857142857142
2024-08-18,SKU_002,Store_C,9,6,33,8,1,0,0,0,35.85,0,228,12.285714285714286
2024-08-19,SKU_002,Store_C,12,0,34,8,0,0,0,0,32.91,0,124,11.714285714285714
2024-08-20,SKU_002,Store_C,15,1,34,8,0,0,0,0,33.31,0,297,12.142857142857142
2024-08-21,SKU_002,Store_C,10,2,34,8,0,0,0,0,39.82,0,167,11.428571428571429
2024-08-22,SKU_002,Store_C,11,3,34,8,0,0,0,0,26.38,0,345,11.428571428571429
2024-08-23,SKU_002,Store_C,7,4,34,8,0,0,0,0,31.45,0,121,10.142857142857142
2024-08-24,SKU_002,Store_C,22,5,34,8,1,0,0,0,9.03,1,66,12.285714285714286
2024-08-25,SKU_002,Store_C,17,6,34,8,1,0,0,0,31.93,0,314,13.428571428571429
2024-08-26,SKU_002,Store_C,10,0,35,8,0,0,0,0,5.42,0,272,13.142857142857142
2024-08-27,SKU_002,Store_C,18,1,35,8,0,0,0,0,33.98,1,264,13.571428571428571
2024-08-28,SKU_002,Store_C,12,2,35,8,0,0,0,0,24.19,1,138,13.857142857142858
2024-08-29,SKU_002,Store_C,8,3,35,8,0,0,0,0,31.8,0,204,13.428571428571429
2024-08-30,SKU_002,Store_C,14,4,35,8,0,0,0,0,59.48,0,233,14.428571428571429
2024-08-31,SKU_002,Store_C,13,5,35,8,1,0,0,0,48.44,0,215,13.142857142857142
2024-09-01,SKU_002,Store_C,10,6,35,9,1,0,0,0,59.15,0,148,12.142857142857142
2024-09-02,SKU_002,Store_C,16,0,36,9,0,0,0,0,62.28,1,191,13.0
2024-09-03,SKU_002,Store_C,9,1,36,9,0,0,0,0,49.95,0,72,11.714285714285714
2024-09-04,SKU_002,Store_C,5,2,36,9,0,0,0,0,56.19,0,380,10.714285714285714
2024-09-05,SKU_002,Store_C,19,3,36,9,0,0,0,0,56.81,0,357,12.285714285714286
2024-09-06,SKU_002,Store_C,12,4,36,9,0,0,0,0,41.87,0,98,12.0
2024-09-07,SKU_002,Store_C,11,5,36,9,1,0,0,0,4.61,0,143,11.714285714285714
2024-09-08,SKU_002,Store_C,9,6,36,9,1,0,0,0,43.23,0,103,11.571428571428571
2024-09-09,SKU_002,Store_C,23,0,37,9,0,0,0,0,22.18,1,215,12.571428571428571
2024-09-10,SKU_002,Store_C,11,1,37,9,0,0,0,0,37.51,0,363,12.857142857142858
2024-09-11,SKU_002,Store_C,12,2,37,9,0,0,0,0,33.19,1,108,13.857142857142858
2024-09-12,SKU_002,Store_C,7,3,37,9,0,0,0,0,49.23,0,158,12.142857142857142
2024-09-13,SKU_002,Store_C,10,4,37,9,0,0,0,0,26.14,0,180,11.857142857142858
2024-09-14,SKU_002,Store_C,13,5,37,9,1,0,0,0,5.89,0,182,12.142857142857142
2024-09-15,SKU_002,Store_C,9,6,37,9,1,0,0,0,32.23,0,119,12.142857142857142
2024-09-16,SKU_002,Store_C,15,0,38,9,0,0,0,0,54.3,1,241,11.0
2024-09-17,SKU_002,Store_C,5,1,38,9,0,0,0,0,42.79,0,224,10.142857142857142
2024-09-18,SKU_002,Store_C,11,2,38,9,0,0,0,0,17.92,0,215,10.0
2024-09-19,SKU_002,Store_C,11,3,38,9,0,0,0,0,7.89,0,184,10.571428571428571
2024-09-20,SKU_002,Store_C,14,4,38,9,0,0,0,0,36.77,0,264,11.142857142857142
2024-09-21,SKU_002,Store_C,8,5,38,9,1,0,0,0,25.51,0,240,10.428571428571429
2024-09-22,SKU_002,Store_C,11,6,38,9,1,0,0,0,6.5,0,89,10.714285714285714
2024-09-23,SKU_002,Store_C,11,0,39,9,0,0,0,0,19.98,0,396,10.142857142857142
2024-09-24,SKU_002,Store_C,12,1,39,9,0,0,0,0,43.08,0,248,11.142857142857142
2024-09-25,SKU_002,Store_C,5,2,39,9,0,0,0,0,50.91,0,209,10.285714285714286
2024-09-26,SKU_002,Store_C,7,3,39,9,0,0,0,0,36.82,0,308,9.714285714285714
2024-09-27,SKU_002,Store_C,8,4,39,9,0,0,0,0,3.17,0,307,8.857142857142858
2024-09-28,SKU_002,Store_C,15,5,39,9,1,0,0,0,32.52,1,61,9.857142857142858
2024-09-29,SKU_002,Store_C,3,6,39,9,1,0,0,0,13.78,0,121,8.714285714285714
2024-09-30,SKU_002,Store_C,9,0,40,9,0,0,0,0,51.48,0,283,8.428571428571429
2024-10-01,SKU_002,Store_C,11,1,40,10,0,0,0,0,8.17,0,96,8.285714285714286
2024-10-02,SKU_002,Store_C,10,2,40,10,0,0,0,0,22.96,1,312,9.0
2024-10-03,SKU_002,Store_C,12,3,40,10,0,0,0,0,21.9,0,228,9.714285714285714
2024-10-04,SKU_002,Store_C,14,4,40,10,0,0,0,0,46.34,1,172,10.571428571428571
2024-10-05,SKU_002,Store_C,6,5,40,10,1,0,0,0,36.47,0,349,9.285714285714286
2024-10-06,SKU_002,Store_C,9,6,40,10,1,0,0,0,25.02,0,167,10.142857142857142
2024-10-07,SKU_002,Store_C,18,0,41,10,0,0,0,0,14.95,1,214,11.428571428571429
2024-10-08,SKU_002,Store_C,11,1,41,10,0,0,0,0,54.95,0,257,11.428571428571429
2024-10-09,SKU_002,Store_C,8,2,41,10,0,0,0,0,54.16,0,121,11.142857142857142
2024-10-10,SKU_002,Store_C,8,3,41,10,0,0,0,0,59.29,0,276,10.571428571428571
2024-10-11,SKU_002,Store_C,14,4,41,10,0,0,0,0,10.16,0,134,10.571428571428571
2024-10-12,SKU_002,Store_C,5,5,41,10,1,0,0,0,47.51,0,79,10.428571428571429
2024-10-13,SKU_002,Store_C,9,6,41,10,1,0,0,0,41.8,0,378,10.428571428571429
2024-10-14,SKU_002,Store_C,10,0,42,10,0,0,0,0,64.08,0,287,9.285714285714286
2024-10-15,SKU_002,Store_C,12,1,42,10,0,0,0,0,6.48,0,327,9.428571428571429
2024-10-16,SKU_002,Store_C,12,2,42,10,0,0,0,0,31.55,1,399,10.0
2024-10-17,SKU_002,Store_C,13,3,42,10,0,0,0,0,20.14,0,108,10.714285714285714
2024-10-18,SKU_002,Store_C,11,4,42,10,0,0,0,0,56.13,0,370,10.285714285714286
2024-10-19,SKU_002,Store_C,10,5,42,10,1,0,0,0,64.35,0,319,11.0
2024-10-20,SKU_002,Store_C,13,6,42,10,1,0,0,0,27.26,1,325,11.571428571428571
2024-10-21,SKU_002,Store_C,11,0,43,10,0,0,0,0,24.22,0,79,11.714285714285714
2024-10-22,SKU_002,Store_C,10,1,43,10,0,0,0,0,51.13,0,259,11.428571428571429
2024-10-23,SKU_002,Store_C,13,2,43,10,0,0,0,0,32.97,0,155,11.571428571428571
2024-10-24,SKU_002,Store_C,16,3,43,10,0,0,0,0,53.24,0,327,12.0
2024-10-25,SKU_002,Store_C,6,4,43,10,0,0,0,0,63.99,0,323,11.285714285714286
2024-10-26,SKU_002,Store_C,9,5,43,10,1,0,0,0,26.17,0,147,11.142857142857142
2024-10-27,SKU_002,Store_C,9,6,43,10,1,0,0,0,46.08,0,324,10.571428571428571
2024-10-28,SKU_002,Store_C,10,0,44,10,0,0,0,0,12.94,0,312,10.428571428571429
2024-10-29,SKU_002,Store_C,8,1,44,10,0,0,0,0,7.72,1,292,10.142857142857142
2024-10-30,SKU_002,Store_C,15,2,44,10,0,0,0,0,32.79,0,272,10.428571428571429
2024-10-31,SKU_002,Store_C,19,3,44,10,0,0,0,0,39.55,0,201,10.857142857142858
2024-11-01,SKU_002,Store_C,9,4,44,11,0,0,0,1,17.37,0,251,11.285714285714286
2024-11-02,SKU_002,Store_C,14,5,44,11,1,0,0,1,23.74,0,160,12.0
2024-11-03,SKU_002,Store_C,13,6,44,11,1,0,0,1,64.78,0,243,12.571428571428571
2024-11-04,SKU_002,Store_C,13,0,45,11,0,0,0,1,27.89,0,83,13.0
2024-11-05,SKU_002,Store_C,12,1,45,11,0,0,0,1,58.81,0,86,13.571428571428571
2024-11-06,SKU_002,Store_C,23,2,45,11,0,0,0,1,58.23,1,148,14.714285714285714
2024-11-07,SKU_002,Store_C,11,3,45,11,0,0,0,1,63.07,0,98,13.571428571428571
2024-11-08,SKU_002,Store_C,14,4,45,11,0,0,0,1,45.24,0,189,14.285714285714286
2024-11-09,SKU_002,Store_C,7,5,45,11,1,0,0,1,35.05,0,181,13.285714285714286
2024-11-10,SKU_002,Store_C,16,6,45,11,1,0,0,1,28.9,0,248,13.714285714285714
